"temperature","humidity","stem_size","cell_number","ring_width"
20.1806130344613,40.5762829213608,64.4193726501691,205.637011008192,1162.7641740364
21.0299930010013,42.7078272349043,63.5789553887886,231.317633625848,1199.09473387355
18.1947135072567,59.9806890855485,53.3450284734065,218.988118951457,1184.98360149409
23.7908161784976,62.5848166459556,64.2933808040023,217.617492724364,1189.69811796598
16.3664758646171,62.488636888101,41.3268214912132,225.37603892498,1168.81550204431
13.1585947779035,36.1936295047467,59.5065172497189,199.818826713752,1189.34481218804
22.1640901294436,70.4996069363639,44.1498849136676,218.326102224222,1199.62997304216
15.9430341190666,60.1687282979954,53.2095752252563,204.122559995863,1187.32668255329
27.2205063086063,49.7328253586174,47.0060398333509,217.358845778756,1195.59371831093
17.8427689869333,57.0360777879826,47.2145691670693,235.490673391888,1198.88262892641
23.278239417011,40.2861477084814,55.4611515832953,227.037448745678,1206.26016492972
21.6096263260197,39.0384375844114,36.9617884635513,203.505677412475,1173.96589170537
16.0808052955981,50.490504509376,47.4908553495754,222.867906868472,1195.04290281806
27.8786375989599,38.0150414344222,51.7100737371791,210.144271588364,1201.01494379641
23.2144965285866,51.9001899855975,45.9653252125249,215.566307465292,1195.30364374563
20.448803232998,62.9770589960467,51.0465944083573,242.783466280989,1218.74269059614
21.3827537364573,39.6612627703525,46.8111921326599,202.147963037809,1180.35334614213
23.3964440802764,42.6155924578694,66.1834393588343,228.431513874487,1206.10182171967
20.4491644328954,50.4656393945086,57.1418860148862,220.464547470347,1201.30097007381
5.03454958423533,39.8240388017389,79.6586536983324,215.216599922699,1168.02374591027
21.4244147676533,46.1671604011372,42.0492239544079,215.060911447549,1210.27169217334
18.1638267862951,58.727554116714,58.1436591467991,228.155773060694,1202.56075037332
20.926152824328,59.6954501397012,70.9803081013037,245.778852235118,1210.09666365593
22.9091186368275,53.8384666502709,53.0098005515257,230.359632400579,1213.5650848119
26.9986841364634,31.4844433693254,39.1692485816077,214.197163540606,1170.97831516239
16.3635397026277,49.4600326317383,39.9367749819672,222.315415278823,1162.74545177767
26.5127131602207,60.6477321433828,49.6458543508239,235.041586255341,1201.20452003194
21.6792405987604,58.1319503741161,63.0912436085341,251.810270810086,1229.2623819507
25.1925304934881,48.0918352589572,57.5040048664672,236.013489409124,1189.4998106418
24.6036428414532,23.000701914363,28.6163167238758,183.011121478685,1159.49828727912
23.6043908143343,50.6096663880112,42.9964589113337,236.346566947039,1204.95332151473
14.7844053071607,55.7375169748358,49.9094352470701,226.429033163013,1218.4825917716
19.5490680669465,50.458035797251,35.4186651275523,212.672500002882,1189.70751254355
23.1175908099977,51.5741254017588,56.9452964649487,227.665542775084,1188.60869531242
15.2323832111383,54.3156537286877,25.3866452481351,205.594050808751,1177.6152887458
17.2858559271307,46.0345026394979,51.4328976404046,220.327543934433,1191.63491801514
22.9049824884084,63.0997822575155,46.0877788087294,218.313923756136,1216.18874625268
23.840893689173,54.7039339987394,45.0883591438592,211.904999928828,1186.04575401073
22.3188379427008,37.573297294254,47.1635254754795,228.666594114489,1185.26299966579
15.5711185129516,63.8157545638553,53.1479480470784,232.903538854933,1195.41966967425
14.5010955067607,62.0445893700982,53.9632657793899,219.810104965824,1202.06224190226
27.5635350490246,58.2407396368188,47.7439628896404,223.979548387922,1209.58997240377
21.2896071876602,33.3737059781441,30.7504956965944,213.548082139462,1169.26538247659
20.4422011457979,44.3069365639452,35.6077070167802,237.470525953282,1200.49091625922
19.3955173123046,56.3551381728953,35.303422260276,210.456114111945,1170.93681488029
14.0283555241974,50.4372200757786,57.6186344689193,211.834889776209,1184.38990867465
23.0599844902019,53.4801230366131,47.5638501812872,249.361024345964,1215.00660621852
18.9143007712674,74.5959354887042,52.6967660741801,240.038222492945,1219.74446821507
19.0862164683404,41.8161967560033,34.4107247904418,210.756516814984,1163.50867923285
24.6667316428558,28.8679988507086,44.6441199330369,205.192101744373,1177.50470379619
24.1088655525412,52.7369527243041,55.6245197317349,240.429607015971,1216.57989594884
26.9605818796714,43.1240315875659,48.2167387658008,214.227168132998,1188.48657804481
17.6191303847266,54.4604105296187,48.8486401379735,230.847660788539,1202.12547152417
23.2517428036315,41.876152762094,49.2793852789363,217.746010618351,1189.80228337482
26.95555228195,72.1205548033514,62.109098069263,248.914057244439,1222.14290848831
14.4460556027605,48.7629402842257,43.851030992003,196.505251296917,1182.45203100885
15.6960370656108,45.2266449396995,56.761264583147,214.932020197967,1201.85803555485
14.3413065957312,48.3373850851339,58.9859960553755,225.840756336537,1211.33144965692
12.703930002488,58.6256338362643,38.1068209647898,205.897709784431,1195.00206638343
20.3999127662058,50.9734048520282,51.2125884981901,233.832503528932,1201.12848439286
23.266021698246,33.7438326078871,49.8877831386959,238.682052871431,1229.1567379679
26.0048268779925,49.9537923217354,60.2914071931376,239.747021473461,1196.54722629403
25.2237554358386,57.6024216766206,59.1477486771961,233.482832247434,1195.10888396858
14.9839567658008,50.3899091287256,49.9754373332044,213.252293947643,1183.8756359405
29.2424095083637,57.3507214161444,51.3600955241373,228.714588384713,1211.62477814541
16.6661329562109,48.5352737300113,42.7984645505688,231.74559936152,1204.63975918252
20.5275690622803,49.4211266461872,48.0187566994878,187.59962997515,1174.32841575771
17.8887205906557,54.8236946610453,39.7079119395173,214.84198473527,1198.9675837419
19.3882491402251,59.9294363677573,40.3304410414738,221.072339761737,1183.11886553097
20.9409651725075,37.5360450196796,37.7918691108091,213.403057962999,1202.9339719874
20.595804789985,49.6651247515439,58.3620770394484,206.776562767841,1174.83081792025
19.874537245663,49.2903781875,61.149717984954,224.544757362701,1201.17289088257
20.5403636397102,42.4107934626905,45.8705514707291,224.646520192861,1214.80471133444
17.5728238207667,39.6564063906085,38.7102260199317,219.690712400179,1202.60354367873
17.4789143465605,43.6926804602918,49.1206866822295,216.223340736196,1195.08158205129
11.6945046004259,55.86807720013,72.4190369331262,240.666752776011,1210.25785014294
18.0883313656309,45.8367734381635,70.4131317075049,210.252711756634,1173.60740706318
17.436748710611,42.1511219049468,32.8019966327855,213.131378591125,1193.31274937608
33.509455001724,51.634163194861,46.4309334387761,232.073191076169,1197.55493145785
13.1894188440514,37.6328576489065,65.3328049216229,209.899072106295,1198.29821615642
20.686281092793,60.4587377623667,49.6175590338976,217.022512902191,1202.81503419297
12.5318746634185,45.1540458378129,65.9741324232643,232.375897129441,1184.12517017182
12.647821292816,51.8912881168067,46.6641460669012,216.845414268542,1228.86348432718
20.623511930985,50.5100633157497,56.0498592391538,205.798670500096,1191.75255618384
15.0168043255798,49.9975933111356,52.2424123925025,223.016481142417,1194.39574396157
19.9908869284765,68.0938204244287,82.2906949548006,253.467173117538,1228.01105602841
17.8587055928709,41.7467204289006,59.2045256677252,231.997935429232,1193.04003123624
16.9316419677525,61.4547045222799,37.9346093078408,217.946235010626,1190.5302243184
9.87661077290446,50.3157318755324,43.9611883083673,203.491070340394,1189.41971260088
13.8762602482001,41.6479419469328,53.7023528462206,193.761194051248,1143.87703903757
20.8975822055897,49.3123635098349,30.9899935332039,220.181939768617,1200.39046405879
22.8381029721177,57.4677168701247,31.9559005503676,228.016257723952,1207.25682716838
17.5356132322326,45.744812656054,38.7817739364478,221.376762652221,1182.28999150889
20.0003144203268,42.2791776480654,46.5207039344086,221.702237874302,1190.24453869105
25.6144482168998,51.5276410674789,62.3890214863198,221.068183421868,1223.07195284313
27.199278714881,59.885968451788,47.2580243514772,233.760452396691,1202.5964527572
14.5144311579709,49.2654166532783,51.6238071555819,201.133726503626,1171.39197546877
19.4134021987491,36.1297344644026,49.3539309024694,213.772117395911,1194.58069584667
26.0074920045985,36.9332409562464,42.9476290297486,219.65441721935,1194.59529831657
17.6513520971685,42.3160467492206,63.6219726875099,213.158961495937,1195.98422877041
19.737652575305,44.7289187462554,39.0348681191668,191.99095366386,1173.16224100845
19.5694635088146,49.7857293495838,47.7156648145311,199.98790458012,1158.92082394626
15.5616049104678,56.7049807099628,46.5217191938973,219.187044981961,1211.53205851074
17.7765799755763,45.6538296142759,55.3212861950673,223.910047536028,1181.82771617848
19.8527756045588,38.8612021668715,66.0723456226119,207.922523953795,1183.10085733499
17.9306557547104,56.071059948785,55.1381452611659,202.099208038374,1180.10289901555
25.566930116841,52.7545696873959,63.8237316057303,240.616940361822,1192.32751255983
17.5950357917301,61.5734706941474,57.630970485499,206.128439712739,1167.27067985207
17.8341548369964,33.1751914052174,43.7541545536589,200.085682004035,1165.17337478052
23.4843128827605,50.8731908889487,50.8154380042899,237.307338557664,1230.7643782425
14.7181579341455,63.5336189394267,63.7607911136477,225.980506153907,1183.45229454682
19.7965076242439,57.2417380068337,34.3873421384296,226.960881693078,1202.42286510242
12.2422758882621,41.6744717423579,53.247706605947,217.312029820478,1198.92688500391
25.8358477461784,57.3252848676841,48.4320968304776,217.676683274344,1205.76445294067
18.6317714931296,41.2807313000279,58.7778386073435,204.914105203565,1182.36094905883
17.6607733766387,45.4660248877021,57.5016657518064,197.218495839672,1195.22864911331
13.8087383600689,61.8753427862908,53.0105340384283,233.190327858688,1207.64000284609
19.9611898311134,47.0985468820992,64.9281111722931,233.588543780112,1221.48716510222
15.9985891102417,58.2854614496544,34.745061998303,238.415815604357,1213.73991207641
17.3325383502478,47.0877229122083,59.1071755848602,233.086657231901,1179.68585328074
26.4383762279229,34.2363759525209,34.2046797214246,220.583297906883,1174.82837723136
19.1223706487894,41.5118430305108,55.8771625711858,227.691548083568,1201.31861584551
14.6410880792466,39.114801380428,50.8964229600072,209.811681543965,1179.54218902679
20.8160344123369,45.1570942888283,59.6726165694984,211.400330608484,1193.89848134757
18.1863079218603,46.6368879099043,50.7881235291482,210.413306218607,1206.5608330863
22.9500677399367,48.4664210933836,34.3130016351391,225.223928433577,1201.40573175121
27.162109638655,47.5675277142515,29.9217681598391,233.439150705156,1205.13996474427
15.0365374444525,68.9220204160011,55.4097352423876,248.351920337169,1202.21159408898
22.2732514879014,36.1400166271458,49.2662340189157,187.923007305673,1162.5208194446
20.4244902933924,45.8517569929222,44.2898160644192,203.179176079733,1174.8123596137
24.4778279113227,53.4908152810683,46.8893154014636,242.267034194377,1216.81114931932
18.8511093052687,66.2844226581541,43.2858493289864,228.189944347668,1210.11091761638
24.1830953423031,50.8852189571362,48.4265954791902,203.602557514182,1177.81666493007
11.2747206933165,62.3915070840056,40.6869492900013,226.194975764535,1200.73582055224
28.4472946065669,33.5544446424629,30.1699052052987,220.832004207404,1202.4000488466
24.3238898925929,64.4635652537848,47.8040019575062,259.256642538234,1230.55680643625
19.2461200555713,43.0943982833482,60.4527586946239,221.74953871269,1203.08532942073
12.7549643493042,47.2356891454615,68.7732956629967,226.716188887612,1201.33560887883
23.2150435002099,38.9058124010056,50.0260619595717,222.045578105042,1218.76970305824
22.4159693190738,51.3386931642945,49.1933006529083,218.309455759595,1180.19978886344
19.9682218678931,67.8533905173155,59.6298228123987,203.905124485828,1201.44200302181
20.7572794643121,74.2216335525159,50.5357101654652,247.609162825227,1233.15298554908
17.079455148251,39.2317109788159,45.6510159108996,208.208746964629,1159.35589557241
21.8440336631512,54.859411104031,32.6270274465769,225.083652818306,1200.71919498103
21.4732716985976,63.8852173874429,37.3630440021757,217.226165276634,1203.71904588754
18.6037031332871,48.0434318271546,54.0630851206927,207.020192692623,1175.43759179167
13.3188167255342,47.8182520229379,35.4034603222024,219.042630309328,1168.94174901969
23.5037440922002,46.9522204545355,60.484573701547,223.022439063529,1181.94547929148
22.7709831113702,55.9783272411144,36.535694605498,259.47826691448,1218.75791300296
15.8184670359929,63.9742941081576,48.0642944188651,235.807422375819,1205.21582838875
12.0270591899688,56.8761976123996,49.9766404288632,239.93257022951,1185.45834741955
21.0247929029382,53.2018801429697,49.8717026613281,233.278755883312,1214.97136162777
18.2745601101355,46.9813007422274,51.519473219844,212.43445723384,1198.23276525298
21.2630585168223,54.9834868555795,55.9851113140108,228.743847611774,1212.50752502607
13.5299876725772,44.5046308208324,48.7378756270172,221.347583119871,1199.97101164613
15.2041477780982,47.2074349636276,47.5146443415322,224.978463294621,1204.64695816602
25.4288742683995,60.9651344311173,51.6032739490462,235.061533751861,1222.21986512352
22.0188745235786,54.4201308817881,45.6635805840273,203.519746991703,1165.17240425904
22.9324376835965,52.4101629402611,65.3741241910027,240.696501623505,1197.60310117958
29.0761422307698,47.4439234464448,28.2975342338392,206.607449504083,1206.00628054793
20.6441071430119,59.3103290148488,60.2700461929143,222.545933902525,1187.19977193039
