"temperature","humidity","stem_size","cell_number","ring_width"
16.9553681229639,45.338839036245,34.5406307598248,155.696578268879,1145.9266229492
22.5247756164899,47.3064860484682,49.5947327670482,162.828522865632,1110.76288830743
11.4149566046333,46.0903459186914,58.9035630547068,142.694285740112,1108.65738639188
16.0777049581025,63.4870701199171,29.2861214907079,159.764974028791,1151.46895374641
15.7454620291174,49.7723529870159,47.4993487992698,154.981944907451,1123.94859845597
7.92896175026684,52.4422585110345,38.1834957334668,143.730415018835,1124.50412281943
20.1806130344613,40.5762829213608,64.4193726501691,146.358397738406,1097.18801173878
21.0299930010013,42.7078272349043,63.5789553887886,155.004919684243,1127.25823910782
18.1947135072567,59.9806890855485,53.3450284734065,159.672937819339,1115.45027649981
23.7908161784976,62.5848166459556,64.2933808040023,159.459880420321,1114.34945896176
16.3664758646171,62.488636888101,41.3268214912132,166.406044371285,1123.48666613424
13.1585947779035,36.1936295047467,59.5065172497189,131.469078307149,1101.9208685512
22.1640901294436,70.4996069363639,44.1498849136676,167.357956365377,1143.00471459112
15.9430341190666,60.1687282979954,53.2095752252563,145.79974653656,1118.28418709938
27.2205063086063,49.7328253586174,47.0060398333509,165.718854444929,1130.74654591781
17.8427689869333,57.0360777879826,47.2145691670693,161.158562864169,1140.2297043254
23.278239417011,40.2861477084814,55.4611515832953,153.162977030101,1132.02533020345
21.6096263260197,39.0384375844114,36.9617884635513,152.742412244461,1110.18847975695
16.0808052955981,50.490504509376,47.4908553495754,153.047190222371,1132.29458877483
27.8786375989599,38.0150414344222,51.7100737371791,147.187063698206,1125.50598488606
23.2144965285866,51.9001899855975,45.9653252125249,162.910627473002,1126.63022408224
20.448803232998,62.9770589960467,51.0465944083573,173.257513562334,1146.8108615474
21.3827537364573,39.6612627703525,46.8111921326599,141.334108516475,1114.97039031518
23.3964440802764,42.6155924578694,66.1834393588343,149.774683054921,1134.94273225628
20.4491644328954,50.4656393945086,57.1418860148862,155.27061773364,1124.77438920331
5.03454958423533,39.8240388017389,79.6586536983324,129.438453992161,1097.94356304267
21.4244147676533,46.1671604011372,42.0492239544079,157.543789378906,1136.33842641715
18.1638267862951,58.727554116714,58.1436591467991,158.517195207922,1141.03377681231
20.926152824328,59.6954501397012,70.9803081013037,170.781815591082,1137.72523716959
22.9091186368275,53.8384666502709,53.0098005515257,161.665608297816,1144.95650983217
26.9986841364634,31.4844433693254,39.1692485816077,150.42696459299,1121.04974136563
16.3635397026277,49.4600326317383,39.9367749819672,160.464348208546,1116.44707508634
26.5127131602207,60.6477321433828,49.6458543508239,171.056480010869,1137.30330475052
21.6792405987604,58.1319503741161,63.0912436085341,169.232584074337,1150.9858661954
25.1925304934881,48.0918352589572,57.5040048664672,159.680982260352,1130.24023291235
24.6036428414532,23.000701914363,28.6163167238758,130.525108175541,1102.69243811022
23.6043908143343,50.6096663880112,42.9964589113337,159.483257061445,1150.83056560288
14.7844053071607,55.7375169748358,49.9094352470701,160.008218855808,1142.34627925615
19.5490680669465,50.458035797251,35.4186651275523,158.452968180569,1129.57313416979
23.1175908099977,51.5741254017588,56.9452964649487,158.883931240014,1124.86064802906
15.2323832111383,54.3156537286877,25.3866452481351,149.549932108519,1124.15183144605
17.2858559271307,46.0345026394979,51.4328976404046,153.88827869685,1117.44895393557
22.9049824884084,63.0997822575155,46.0877788087294,164.221531655,1136.95517680469
23.840893689173,54.7039339987394,45.0883591438592,156.576744938202,1124.05831183011
22.3188379427008,37.573297294254,47.1635254754795,150.888346781591,1132.58480364676
15.5711185129516,63.8157545638553,53.1479480470784,157.345445135496,1136.76177099716
14.5010955067607,62.0445893700982,53.9632657793899,162.458369976018,1126.15390262135
27.5635350490246,58.2407396368188,47.7439628896404,168.657280675393,1136.92290176447
21.2896071876602,33.3737059781441,30.7504956965944,137.089602102516,1126.43409596842
20.4422011457979,44.3069365639452,35.6077070167802,157.697792226958,1150.32322500214
19.3955173123046,56.3551381728953,35.303422260276,157.636499392415,1126.00688718734
14.0283555241974,50.4372200757786,57.6186344689193,157.572352061664,1110.36758694237
23.0599844902019,53.4801230366131,47.5638501812872,158.856917623391,1155.30645656651
18.9143007712674,74.5959354887042,52.6967660741801,171.932903527223,1158.2095258347
19.0862164683404,41.8161967560033,34.4107247904418,148.565800456432,1116.41280772207
24.6667316428558,28.8679988507086,44.6441199330369,141.037499414959,1114.21150013859
24.1088655525412,52.7369527243041,55.6245197317349,159.693649233238,1149.39960261998
26.9605818796714,43.1240315875659,48.2167387658008,151.679368856621,1124.11465258545
17.6191303847266,54.4604105296187,48.8486401379735,151.599147105586,1137.23047637883
23.2517428036315,41.876152762094,49.2793852789363,155.168749546016,1121.18591805102
26.95555228195,72.1205548033514,62.109098069263,175.229868960929,1149.89381565596
14.4460556027605,48.7629402842257,43.851030992003,143.684912060044,1109.70936004609
15.6960370656108,45.2266449396995,56.761264583147,146.19890610843,1123.50204783873
14.3413065957312,48.3373850851339,58.9859960553755,146.138275911005,1134.08000671167
12.703930002488,58.6256338362643,38.1068209647898,146.099722642652,1131.61264113455
20.3999127662058,50.9734048520282,51.2125884981901,155.643968348249,1141.5079213411
23.266021698246,33.7438326078871,49.8877831386959,146.443754050709,1160.71142896771
26.0048268779925,49.9537923217354,60.2914071931376,162.240357142211,1132.13205197602
25.2237554358386,57.6024216766206,59.1477486771961,168.224648017071,1128.3668684328
14.9839567658008,50.3899091287256,49.9754373332044,147.294874150617,1124.69379098896
29.2424095083637,57.3507214161444,51.3600955241373,167.645869140489,1139.41491244057
16.6661329562109,48.5352737300113,42.7984645505688,147.119381321834,1146.85907079562
20.5275690622803,49.4211266461872,48.0187566994878,152.781799156605,1098.69917954366
17.8887205906557,54.8236946610453,39.7079119395173,152.120728761424,1133.86369190461
19.3882491402251,59.9294363677573,40.3304410414738,157.871829403123,1131.75432069527
20.9409651725075,37.5360450196796,37.7918691108091,149.931013966629,1132.2021527699
20.595804789985,49.6651247515439,58.3620770394484,154.84613578233,1106.16042186766
19.874537245663,49.2903781875,61.149717984954,154.037726504637,1131.05755103834
20.5403636397102,42.4107934626905,45.8705514707291,159.008716581378,1139.41749177865
17.5728238207667,39.6564063906085,38.7102260199317,145.491423342063,1139.18964697442
17.4789143465605,43.6926804602918,49.1206866822295,146.251956922437,1119.80294476793
11.6945046004259,55.86807720013,72.4190369331262,157.786498921273,1135.40131670322
18.0883313656309,45.8367734381635,70.4131317075049,148.703794666087,1097.88276677524
17.436748710611,42.1511219049468,32.8019966327855,154.534835399844,1125.80646532431
33.509455001724,51.634163194861,46.4309334387761,166.226532754037,1143.15503363802
13.1894188440514,37.6328576489065,65.3328049216229,137.577058123774,1115.91841892688
20.686281092793,60.4587377623667,49.6175590338976,159.075389828754,1133.31304889504
12.5318746634185,45.1540458378129,65.9741324232643,147.791938193941,1121.04552772972
12.647821292816,51.8912881168067,46.6641460669012,158.963840664899,1141.51797313948
20.623511930985,50.5100633157497,56.0498592391538,155.126812471943,1108.93787937124
15.0168043255798,49.9975933111356,52.2424123925025,153.318856318759,1130.08752134535
19.9908869284765,68.0938204244287,82.2906949548006,172.134410158203,1141.26572712874
17.8587055928709,41.7467204289006,59.2045256677252,154.795307018965,1127.60612323356
16.9316419677525,61.4547045222799,37.9346093078408,166.028460195357,1127.89580716195
9.87661077290446,50.3157318755324,43.9611883083673,142.785598340273,1124.00891320739
13.8762602482001,41.6479419469328,53.7023528462206,140.934852882773,1088.491813319
20.8975822055897,49.3123635098349,30.9899935332039,152.437304287667,1143.93510630786
22.8381029721177,57.4677168701247,31.9559005503676,164.952520234455,1153.97295219673
17.5356132322326,45.744812656054,38.7817739364478,150.604604606976,1126.52623301128
20.0003144203268,42.2791776480654,46.5207039344086,151.663281160173,1125.41368807597
25.6144482168998,51.5276410674789,62.3890214863198,158.426956854017,1133.47115957134
27.199278714881,59.885968451788,47.2580243514772,167.78646438253,1138.21578689081
14.5144311579709,49.2654166532783,51.6238071555819,154.730678551125,1099.46376717189
19.4134021987491,36.1297344644026,49.3539309024694,143.936475548279,1121.82872243535
26.0074920045985,36.9332409562464,42.9476290297486,147.08113697564,1130.93102345134
17.6513520971685,42.3160467492206,63.6219726875099,152.829740947418,1115.34234497934
19.737652575305,44.7289187462554,39.0348681191668,151.64073861509,1105.54800370191
19.5694635088146,49.7857293495838,47.7156648145311,150.901480951611,1103.4149220594
15.5616049104678,56.7049807099628,46.5217191938973,166.361711302653,1137.12943854773
17.7765799755763,45.6538296142759,55.3212861950673,144.903822722149,1123.55566832558
19.8527756045588,38.8612021668715,66.0723456226119,138.066000916382,1107.60323558978
17.9306557547104,56.071059948785,55.1381452611659,147.935710319955,1111.1430066873
25.566930116841,52.7545696873959,63.8237316057303,165.912829691123,1128.98759343464
17.5950357917301,61.5734706941474,57.630970485499,160.670642060688,1096.30841235863
17.8341548369964,33.1751914052174,43.7541545536589,139.42968020891,1100.64336140082
23.4843128827605,50.8731908889487,50.8154380042899,160.934137880513,1159.78401229388
14.7181579341455,63.5336189394267,63.7607911136477,160.269001189904,1123.47367108839
19.7965076242439,57.2417380068337,34.3873421384296,153.590295630139,1143.64068677716
12.2422758882621,41.6744717423579,53.247706605947,133.384479124286,1128.22335321146
25.8358477461784,57.3252848676841,48.4320968304776,164.825406499935,1134.71616335885
18.6317714931296,41.2807313000279,58.7778386073435,148.803629871183,1106.90712925186
17.6607733766387,45.4660248877021,57.5016657518064,139.112550807587,1117.61528837554
13.8087383600689,61.8753427862908,53.0105340384283,161.999887321823,1144.0047208128
19.9611898311134,47.0985468820992,64.9281111722931,155.759321157938,1136.03319467509
15.9985891102417,58.2854614496544,34.745061998303,165.90092726395,1156.03318004391
17.3325383502478,47.0877229122083,59.1071755848602,152.359779102835,1124.75658525984
26.4383762279229,34.2363759525209,34.2046797214246,149.564570948356,1126.65469633985
19.1223706487894,41.5118430305108,55.8771625711858,151.530389077069,1125.84423423954
14.6410880792466,39.114801380428,50.8964229600072,142.909007721895,1118.05428456855
20.8160344123369,45.1570942888283,59.6726165694984,152.379931224038,1119.77106195245
18.1863079218603,46.6368879099043,50.7881235291482,152.438478987426,1121.75200387367
22.9500677399367,48.4664210933836,34.3130016351391,160.854057886898,1139.98179799876
27.162109638655,47.5675277142515,29.9217681598391,157.627256864687,1147.68539420684
15.0365374444525,68.9220204160011,55.4097352423876,164.669201528807,1145.55056603013
22.2732514879014,36.1400166271458,49.2662340189157,142.404804108259,1088.67052599524
20.4244902933924,45.8517569929222,44.2898160644192,148.232211412692,1112.48437169555
24.4778279113227,53.4908152810683,46.8893154014636,164.008914410606,1146.31941308584
18.8511093052687,66.2844226581541,43.2858493289864,175.845286699164,1143.91494637932
24.1830953423031,50.8852189571362,48.4265954791902,155.210353595229,1113.75434466308
11.2747206933165,62.3915070840056,40.6869492900013,157.99078009056,1134.05524780311
28.4472946065669,33.5544446424629,30.1699052052987,144.451385591944,1139.5348254842
24.3238898925929,64.4635652537848,47.8040019575062,175.570396326405,1170.08990896691
19.2461200555713,43.0943982833482,60.4527586946239,148.285505347595,1122.80382969168
12.7549643493042,47.2356891454615,68.7732956629967,148.887542628515,1124.57611326166
23.2150435002099,38.9058124010056,50.0260619595717,151.436825659618,1139.12021248998
22.4159693190738,51.3386931642945,49.1933006529083,153.732334880322,1124.10531023548
19.9682218678931,67.8533905173155,59.6298228123987,169.733568467613,1113.74615198866
20.7572794643121,74.2216335525159,50.5357101654652,174.84141732799,1167.84585171633
17.079455148251,39.2317109788159,45.6510159108996,148.425710713791,1108.40909591561
21.8440336631512,54.859411104031,32.6270274465769,155.196532346214,1143.23051669632
21.4732716985976,63.8852173874429,37.3630440021757,162.286983546719,1137.3875369903
18.6037031332871,48.0434318271546,54.0630851206927,157.147040851434,1111.58190817498
13.3188167255342,47.8182520229379,35.4034603222024,145.969165692363,1124.42317873354
23.5037440922002,46.9522204545355,60.484573701547,153.063292487511,1117.47964769273
22.7709831113702,55.9783272411144,36.535694605498,163.564515892974,1170.48675142755
15.8184670359929,63.9742941081576,48.0642944188651,162.23221491689,1139.38178153273
12.0270591899688,56.8761976123996,49.9766404288632,164.454512926589,1127.31240165531
21.0247929029382,53.2018801429697,49.8717026613281,160.678995715565,1145.14600815155
18.2745601101355,46.9813007422274,51.519473219844,153.012489036481,1121.67578216742
21.2630585168223,54.9834868555795,55.9851113140108,165.652610844598,1139.93087955207
13.5299876725772,44.5046308208324,48.7378756270172,146.12796104843,1132.78205803843
15.2041477780982,47.2074349636276,47.5146443415322,150.172964693768,1136.68649019519
25.4288742683995,60.9651344311173,51.6032739490462,163.750829955944,1149.5861779961
22.0188745235786,54.4201308817881,45.6635805840273,149.68634717189,1107.73132616195
22.9324376835965,52.4101629402611,65.3741241910027,154.238046248764,1138.69159193219
29.0761422307698,47.4439234464448,28.2975342338392,161.786599690758,1132.81480718723
20.6441071430119,59.3103290148488,60.2700461929143,158.797063530762,1120.08197313054
